1435306984.407000, /muse/acc, -19.53128, 1011.72034, 117.18768
1435306984.556000, /muse/config, '{"drlref_conversion_factor": 3225.806396484375, "acc_sample_frequency_hz": 50, "battery_percent_remaining": 8, "eeg_downsample": 16, "notch_frequency_hz": 60, "eeg_locations": [45, 2, 4, 55], "eeg_units": 2, "eeg_output_frequency_hz": 220, "eeg_conversion_factor": 1.6449803113937378, "eeg_channel_layout": "tp9 fp1 fp2 tp10 ", "acc_data_enabled": true, "eeg_sample_frequency_hz": 3520, "mac_addr": "0006666f848c", "preset": "14", "drlref_sample_frequency_hz": 10, "serial_number": "1180-f3he-848c", "filters_enabled": true, "battery_millivolts": 3614, "acc_units": 2, "battery_data_enabled": true, "afe_gain": 1961.0, "compression_enabled": true, "eeg_channel_count": 4, "error_data_enabled": true, "acc_conversion_factor": 3.9062561988830566, "eeg_samples_bitwidth": 10, "drlref_data_enabled": true}'
1435306984.564000, /muse/version, '{"build_number": "56", "firmware_type": "consumer", "hardware_version": "18.0.0", "firmware_headset_version": "", "protocol_version": "2", "firmware_bootloader_version": "7.2.5"}'
1435306984.581000, /muse/elements/beta_session_score, 0.021276595, 0.23076923, 0.6320755, 0.13333334
1435306984.581000, /muse/elements/delta_session_score, 1.0, 0.5411765, 0.7152318, 0.7708333
1435306984.581000, /muse/elements/gamma_session_score, 0.7941176, 0.5441176, 0.60583943, 1.0
1435306984.581000, /muse/elements/theta_session_score, 0.7105263, 0.5390625, 0.7314815, 0.37254903
1435306984.581000, /muse/eeg, 903.094238281, 825.780151367, 804.395385742, 820.845214844
1435306984.581000, /muse/eeg, 906.384155273, 829.070068359, 820.845214844, 819.200195312
1435306984.581000, /muse/eeg, 932.703857422, 819.200195312, 822.49017334, 868.549621582
1435306984.585000, /muse/acc, -23.4375362396, 1015.62658691, 113.281425476
1435306984.585000, /muse/acc, -15.6250247955, 1031.25158691, 125.000198364
1435306984.585000, /muse/drlref, 1645161.25, 1648387.125
1435306984.585000, /muse/acc, -11.7187681198, 1023.43908691, 125.000198364
1435306984.585000, /muse/acc, -11.7187681198, 1039.06408691, 121.093940735
1435306984.585000, /muse/eeg, 934.348815918, 829.070068359, 827.425109863, 860.324707031
1435306984.585000, /muse/eeg/quantization, 1, 1, 1, 1
1435306984.586000, /muse/eeg, 911.319091797, 824.135131836, 820.845214844, 855.389770508
1435306984.586000, /muse/eeg, 935.993835449, 830.715087891, 815.91027832, 858.679748535
1435306984.586000, /muse/eeg, 909.674133301, 834.005004883, 819.200195312, 845.519897461
1435306984.586000, /muse/eeg, 932.703857422, 824.135131836, 822.49017334, 858.679748535
1435306984.586000, /muse/eeg, 924.478942871, 824.135131836, 827.425109863, 876.774536133
1435306984.586000, /muse/eeg, 912.964111328, 820.845214844, 825.780151367, 870.194580078
1435306984.586000, /muse/eeg, 919.544006348, 822.49017334, 819.200195312, 852.09979248
1435306984.586000, /muse/eeg, 931.058898926, 827.425109863, 817.555236816, 871.839599609
